idx,text,matched_place,confidence,center_x,center_y,width,height,norm_center_x,norm_center_y,polygon_xy
33,대구지방검찰청,대구지방검찰청,0.9118262540758828,8082.5,2840.0,419.0,90.0,0.5769093504639543,0.47183917594284763,"[[7873.0, 2795.0], [8292.0, 2795.0], [8292.0, 2885.0], [7873.0, 2885.0]]"
148,안동시민운동장,안동시민운동장,0.9970634217684834,3535.0,5379.0,772.0,170.0,0.2523197715917202,0.8936700448579499,"[[3149.0, 5294.0], [3921.0, 5294.0], [3921.0, 5464.0], [3149.0, 5464.0]]"
